Date,AF,AX,AL,DZ,AS,AD,AO,AI,AQ,AG,AR,AM,AW,AU,AT,AZ,BS,BH,BD,BB,BY,BE,BZ,BJ,BM,BT,BO,BQ,BA,BW,BV,BR,IO,BN,BG,BF,BI,KH,CM,CA,CV,KY,CF,TD,CL,CN,CX,CC,CO,KM,CG,CD,CK,CR,CI,HR,CU,CW,CY,CZ,DK,DJ,DM,DO,EC,EG,SV,GQ,ER,EE,ET,FK,FO,FJ,FI,FR,GF,PF,TF,GA,GM,GE,DE,GH,GI,GR,GL,GD,GP,GU,GT,GG,GN,GW,GY,HT,HM,VA,HN,HK,HU,IS,IN,ID,IR,IQ,IE,IM,IL,IT,JM,JP,JE,JO,KZ,KE,KI,KP,KR,KW,KG,LA,LV,LB,LS,LR,LY,LI,LT,LU,MO,MK,MG,MW,MY,MV,ML,MT,MH,MQ,MR,MU,YT,MX,FM,MD,MC,MN,ME,MS,MA,MZ,MM,NA,NR,NP,NL,NC,NZ,NI,NE,NG,NU,NF,MP,NO,OM,PK,PW,PS,PA,PG,PY,PE,PH,PN,PL,PT,PR,QA,RE,RO,RU,RW,BL,SH,KN,LC,MF,PM,VC,WS,SM,ST,SA,SN,RS,SC,SL,SG,SX,SK,SI,SB,SO,ZA,GS,ES,LK,SD,SR,SS,SJ,SZ,SE,CH,SY,TW,TJ,TZ,TH,TL,TG,TK,TO,TT,TN,TR,TM,TC,TV,UG,UA,AE,GB,US,UM,UY,UZ,VU,VE,VN,VG,VI,WF,EH,YE,ZM,ZW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-18-56-01,0,0,0,0,0,0,0,0,0,0,1.44E-06,5.89E-05,0,2.08E-05,0.009133501,0,0,0,0,0,2.91E-06,0.000129853,0,0,0,0,5.06E-07,0,0,0,0,2.32E-05,0,0,0.00253589,0,0,2.53E-08,0,0.015828306,0,0,0,0,7.59E-07,5.06E-07,0,0,1.59E-06,0,0,0,0,5.43E-05,0,0.000374077,0,0,0,0.011547659,0.006814614,0,0,0,0,1.42E-06,0,0,0,0.001207534,0,0,0,0,0.00142092,0.285436198,0,0,0,0,0,1.26E-07,0.23827618,0,1.52E-07,0.001609717,0,0,0,0,0.000131295,0,0,0,0,0,0,0,0,3.63E-05,0.009094492,0.000503829,7.15E-05,1.09E-06,5.06E-07,0,0.001502227,2.51E-05,0.000274859,0.007266001,0,0.000323987,0,0,0.000187228,2.02E-07,0,0,5.04E-05,0,0,0,0.001548016,0,0,0.001603873,0,3.27E-05,0.012750868,0.011072872,0,2.78E-07,0,0,3.62E-06,0,0,0,0,0,0,0,0,0.000113005,0,0.001982402,0,0,0,0,6.83E-07,0,0,7.59E-08,0,0,0.122971385,0,3.98E-05,0,0,0,0,0,0,0.007556899,0,0,0,5.06E-07,4.81E-07,0,0,0,0,0,0.006214376,9.93E-05,0,1.26E-07,3.04E-07,0.025120626,0.012220375,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30E-05,7.03E-06,0,0.000381691,0,0.001319856,1.24E-05,0,0,3.39E-06,0,0.001173231,0,0,0,0,0,0,0.029144956,0.038388325,0,7.48E-05,0,0,5.06E-07,0,0,0,0,0,0,0.000341139,0,0,0,0,0.008736125,0,0.059096757,0.063958794,0,0,0,0,5.31E-07,4.83E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-19-17-54,0,0,0,0,0,0,0,0,0,0,1.44E-06,5.89E-05,0,2.08E-05,0.009133501,0,0,0,0,0,2.91E-06,0.000129853,0,0,0,0,5.06E-07,0,0,0,0,2.32E-05,0,0,0.00253589,0,0,2.53E-08,0,0.015828306,0,0,0,0,7.59E-07,5.06E-07,0,0,1.59E-06,0,0,0,0,5.43E-05,0,0.000374077,0,0,0,0.011547659,0.006814614,0,0,0,0,1.42E-06,0,0,0,0.001207534,0,0,0,0,0.00142092,0.285436198,0,0,0,0,0,1.26E-07,0.23827618,0,1.52E-07,0.001609717,0,0,0,0,0.000131295,0,0,0,0,0,0,0,0,3.63E-05,0.009094492,0.000503829,7.15E-05,1.09E-06,5.06E-07,0,0.001502227,2.51E-05,0.000274859,0.007266001,0,0.000323987,0,0,0.000187228,2.02E-07,0,0,5.04E-05,0,0,0,0.001548016,0,0,0.001603873,0,3.27E-05,0.012750868,0.011072872,0,2.78E-07,0,0,3.62E-06,0,0,0,0,0,0,0,0,0.000113005,0,0.001982402,0,0,0,0,6.83E-07,0,0,7.59E-08,0,0,0.122971385,0,3.98E-05,0,0,0,0,0,0,0.007556899,0,0,0,5.06E-07,4.81E-07,0,0,0,0,0,0.006214376,9.93E-05,0,1.26E-07,3.04E-07,0.025120626,0.012220375,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30E-05,7.03E-06,0,0.000381691,0,0.001319856,1.24E-05,0,0,3.39E-06,0,0.001173231,0,0,0,0,0,0,0.029144956,0.038388325,0,7.48E-05,0,0,5.06E-07,0,0,0,0,0,0,0.000341139,0,0,0,0,0.008736125,0,0.059096757,0.063958794,0,0,0,0,5.31E-07,4.83E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-21-24-36,0,0,0,9.72E-08,0,0,0,0,0,0,2.21E-06,5.78E-05,0,2.48E-05,0.009032971,0,0,0,0,0,3.28E-06,0.000131123,0,0,0,0,0,0,0,0,0,2.51E-05,0,0,0.002573727,0,0,1.70E-07,0,0.016161752,0,0,0,0,3.16E-07,4.86E-07,0,0,2.79E-06,0,0,0,0,5.53E-05,0,0.000368564,0,0,0,0.011367726,0.006381863,0,0,0,0,1.36E-06,0,0,0,0.001165288,0,0,0,0,0.00142547,0.285768305,0,0,0,0,0,1.21E-07,0.234345085,0,0,0.00153152,0,0,0,0,0.000148689,0,0,0,0,0,0,0,0,4.28E-05,0.00874361,0.000504157,8.94E-05,1.04E-06,0,0,0.001306348,3.74E-05,0.000357947,0.007411509,0,0.000414021,0,0,0.000183699,1.94E-07,0,0,5.78E-05,0,0,0,0.001524668,0,0,0.001540339,0,3.14E-05,0.010925182,0.010413566,0,0,0,0,4.71E-06,0,0,0,0,0,0,0,0,0.000141838,0,0.002072509,0,0,0,0,0,0,0,1.46E-07,0,0,0.126879812,0,5.85E-05,0,0,0,0,0,0,0.007635927,0,0,0,4.86E-07,6.32E-07,0,0,0,0,0,0.006104869,0.000156561,0,0,2.92E-07,0.023421705,0.012859134,0,0,0,0,0,0,0,0,0,0,0,4.86E-07,0,7.02E-05,7.48E-06,0,0.000437345,0,0.001246484,1.33E-05,0,0,3.45E-06,0,0.00122316,0,0,0,0,0,0,0.028295153,0.037329289,0,8.14E-05,0,0,4.86E-07,0,0,0,0,0,0,0.000332388,0,0,0,0,0.00940202,0,0.056035735,0.072018039,0,0,0,0,5.35E-07,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-21-36-34,0,0,0,9.72E-08,0,0,0,0,0,0,2.21E-06,5.78E-05,0,2.48E-05,0.009032971,0,0,0,0,0,3.28E-06,0.000131123,0,0,0,0,0,0,0,0,0,2.51E-05,0,0,0.002573727,0,0,1.70E-07,0,0.016161752,0,0,0,0,3.16E-07,4.86E-07,0,0,2.79E-06,0,0,0,0,5.53E-05,0,0.000368564,0,0,0,0.011367726,0.006381863,0,0,0,0,1.36E-06,0,0,0,0.001165288,0,0,0,0,0.00142547,0.285768305,0,0,0,0,0,1.21E-07,0.234345085,0,0,0.00153152,0,0,0,0,0.000148689,0,0,0,0,0,0,0,0,4.28E-05,0.00874361,0.000504157,8.94E-05,1.04E-06,0,0,0.001306348,3.74E-05,0.000357947,0.007411509,0,0.000414021,0,0,0.000183699,1.94E-07,0,0,5.78E-05,0,0,0,0.001524668,0,0,0.001540339,0,3.14E-05,0.010925182,0.010413566,0,0,0,0,4.71E-06,0,0,0,0,0,0,0,0,0.000141838,0,0.002072509,0,0,0,0,0,0,0,1.46E-07,0,0,0.126879812,0,5.85E-05,0,0,0,0,0,0,0.007635927,0,0,0,4.86E-07,6.32E-07,0,0,0,0,0,0.006104869,0.000156561,0,0,2.92E-07,0.023421705,0.012859134,0,0,0,0,0,0,0,0,0,0,0,4.86E-07,0,7.02E-05,7.48E-06,0,0.000437345,0,0.001246484,1.33E-05,0,0,3.45E-06,0,0.00122316,0,0,0,0,0,0,0.028295153,0.037329289,0,8.14E-05,0,0,4.86E-07,0,0,0,0,0,0,0.000332388,0,0,0,0,0.00940202,0,0.056035735,0.072018039,0,0,0,0,5.35E-07,4.98E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-21-46-05,0,0,0,9.75E-08,0,0,0,0,0,0,2.24E-06,5.79E-05,0,2.52E-05,0.008957444,0,0,0,0,0,3.29E-06,0.000145673,0,0,0,0,0,0,1.22E-07,0,0,2.42E-05,0,0,0.002581093,0,0,1.71E-07,0,0.016208835,0,0,0,0,3.17E-07,4.87E-07,0,0,2.80E-06,0,0,0,0,5.55E-05,0,0.000369605,0,0,0,0.011421564,0.006373719,0,0,0,0,1.36E-06,0,0,0,0.001144215,0,0,0,0,0.001417216,0.285512944,0,0,0,0,0,1.22E-07,0.234367087,0,0,0.001539256,0,0,0,0,0.000149109,0,0,0,0,0,0,0,0,4.29E-05,0.008782606,0.000506629,8.92E-05,1.05E-06,0,0,0.001312742,3.75E-05,0.000359347,0.007441992,0,0.000420916,0,0,0.000186703,1.95E-07,0,0,5.85E-05,0,0,0,0.001534237,0,0,0.001544689,0,3.15E-05,0.010979671,0.010353804,0,0,0,0,4.73E-06,0,0,0,0,0,0,0,0,0.000142189,0,0.002079093,0,0,0,0,1.15E-06,0,0,1.46E-07,0,0,0.126600958,0,5.87E-05,0,0,0,0,0,0,0.007842685,0,0,0,0,1.09E-05,0,0,0,0,0,0.006048214,0.000157466,0,0,2.92E-07,0.023341352,0.013349575,0,0,0,0,0,0,0,0,0,0,0,4.87E-07,0,7.04E-05,7.50E-06,0,0.000437386,0,0.00125975,1.31E-05,0,0,3.44E-06,0,0.001227906,0,0,0,0,0,0,0.028400721,0.037570304,2.44E-08,8.17E-05,0,0,4.87E-07,0,0,0,0,0,0,0.000335544,0,0,0,0,0.009395512,0,0.055492696,0.072014415,0,0,0,0,5.36E-07,4.99E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-22-00-38,0,0,0,9.75E-08,0,0,0,0,0,0,2.24E-06,5.79E-05,0,2.52E-05,0.008957444,0,0,0,0,0,3.29E-06,0.000145673,0,0,0,0,0,0,1.22E-07,0,0,2.42E-05,0,0,0.002581093,0,0,1.71E-07,0,0.016208835,0,0,0,0,3.17E-07,4.87E-07,0,0,2.80E-06,0,0,0,0,5.55E-05,0,0.000369605,0,0,0,0.011421564,0.006373719,0,0,0,0,1.36E-06,0,0,0,0.001144215,0,0,0,0,0.001417216,0.285512944,0,0,0,0,0,1.22E-07,0.234367087,0,0,0.001539256,0,0,0,0,0.000149109,0,0,0,0,0,0,0,0,4.29E-05,0.008782606,0.000506629,8.92E-05,1.05E-06,0,0,0.001312742,3.75E-05,0.000359347,0.007441992,0,0.000420916,0,0,0.000186703,1.95E-07,0,0,5.85E-05,0,0,0,0.001534237,0,0,0.001544689,0,3.15E-05,0.010979671,0.010353804,0,0,0,0,4.73E-06,0,0,0,0,0,0,0,0,0.000142189,0,0.002079093,0,0,0,0,1.15E-06,0,0,1.46E-07,0,0,0.126600958,0,5.87E-05,0,0,0,0,0,0,0.007842685,0,0,0,0,1.09E-05,0,0,0,0,0,0.006048214,0.000157466,0,0,2.92E-07,0.023341352,0.013349575,0,0,0,0,0,0,0,0,0,0,0,4.87E-07,0,7.04E-05,7.50E-06,0,0.000437386,0,0.00125975,1.31E-05,0,0,3.44E-06,0,0.001227906,0,0,0,0,0,0,0.028400721,0.037570304,2.44E-08,8.17E-05,0,0,4.87E-07,0,0,0,0,0,0,0.000335544,0,0,0,0,0.009395512,0,0.055492696,0.072014415,0,0,0,0,5.36E-07,4.99E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-22-13-01,0,0,0,9.75E-08,0,0,0,0,0,0,2.24E-06,5.79E-05,0,2.52E-05,0.008957444,0,0,0,0,0,3.29E-06,0.000145673,0,0,0,0,0,0,1.22E-07,0,0,2.42E-05,0,0,0.002581093,0,0,1.71E-07,0,0.016208835,0,0,0,0,3.17E-07,4.87E-07,0,0,2.80E-06,0,0,0,0,5.55E-05,0,0.000369605,0,0,0,0.011421564,0.006373719,0,0,0,0,1.36E-06,0,0,0,0.001144215,0,0,0,0,0.001417216,0.285512944,0,0,0,0,0,1.22E-07,0.234367087,0,0,0.001539256,0,0,0,0,0.000149109,0,0,0,0,0,0,0,0,4.29E-05,0.008782606,0.000506629,8.92E-05,1.05E-06,0,0,0.001312742,3.75E-05,0.000359347,0.007441992,0,0.000420916,0,0,0.000186703,1.95E-07,0,0,5.85E-05,0,0,0,0.001534237,0,0,0.001544689,0,3.15E-05,0.010979671,0.010353804,0,0,0,0,4.73E-06,0,0,0,0,0,0,0,0,0.000142189,0,0.002079093,0,0,0,0,1.15E-06,0,0,1.46E-07,0,0,0.126600958,0,5.87E-05,0,0,0,0,0,0,0.007842685,0,0,0,0,1.09E-05,0,0,0,0,0,0.006048214,0.000157466,0,0,2.92E-07,0.023341352,0.013349575,0,0,0,0,0,0,0,0,0,0,0,4.87E-07,0,7.04E-05,7.50E-06,0,0.000437386,0,0.00125975,1.31E-05,0,0,3.44E-06,0,0.001227906,0,0,0,0,0,0,0.028400721,0.037570304,2.44E-08,8.17E-05,0,0,4.87E-07,0,0,0,0,0,0,0.000335544,0,0,0,0,0.009395512,0,0.055492696,0.072014415,0,0,0,0,5.36E-07,4.99E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-22-20-46,0,0,0,9.75E-08,0,0,0,0,0,0,2.24E-06,5.79E-05,0,2.52E-05,0.008957444,0,0,0,0,0,3.29E-06,0.000145673,0,0,0,0,0,0,1.22E-07,0,0,2.42E-05,0,0,0.002581093,0,0,1.71E-07,0,0.016208835,0,0,0,0,3.17E-07,4.87E-07,0,0,2.80E-06,0,0,0,0,5.55E-05,0,0.000369605,0,0,0,0.011421564,0.006373719,0,0,0,0,1.36E-06,0,0,0,0.001144215,0,0,0,0,0.001417216,0.285512944,0,0,0,0,0,1.22E-07,0.234367087,0,0,0.001539256,0,0,0,0,0.000149109,0,0,0,0,0,0,0,0,4.29E-05,0.008782606,0.000506629,8.92E-05,1.05E-06,0,0,0.001312742,3.75E-05,0.000359347,0.007441992,0,0.000420916,0,0,0.000186703,1.95E-07,0,0,5.85E-05,0,0,0,0.001534237,0,0,0.001544689,0,3.15E-05,0.010979671,0.010353804,0,0,0,0,4.73E-06,0,0,0,0,0,0,0,0,0.000142189,0,0.002079093,0,0,0,0,1.15E-06,0,0,1.46E-07,0,0,0.126600958,0,5.87E-05,0,0,0,0,0,0,0.007842685,0,0,0,0,1.09E-05,0,0,0,0,0,0.006048214,0.000157466,0,0,2.92E-07,0.023341352,0.013349575,0,0,0,0,0,0,0,0,0,0,0,4.87E-07,0,7.04E-05,7.50E-06,0,0.000437386,0,0.00125975,1.31E-05,0,0,3.44E-06,0,0.001227906,0,0,0,0,0,0,0.028400721,0.037570304,2.44E-08,8.17E-05,0,0,4.87E-07,0,0,0,0,0,0,0.000335544,0,0,0,0,0.009395512,0,0.055492696,0.072014415,0,0,0,0,5.36E-07,4.99E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-29-22-43-48,0,0,0,9.78E-08,0,0,0,0,0,0,2.25E-06,5.81E-05,0,2.52E-05,0.009016122,0,0,0,0,0,3.20E-06,0.000145217,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0.002574166,0,0,1.71E-07,0,0.016200598,0,0,0,0,3.42E-07,4.89E-07,0,0,2.81E-06,0,0,0,0,5.57E-05,0,0.00037148,0,0,0,0.011442137,0.006419213,0,0,0,0,1.37E-06,0,0,0,0.001127596,0,0,0,0,0.001425367,0.287665771,0,0,0,0,0,1.22E-07,0.234438334,0,0,0.00152155,0,0,0,0,0.000149668,0,0,0,0,0,0,0,0,4.37E-05,0.008720088,0.000509458,8.95E-05,1.05E-06,0,0,0.001339846,3.77E-05,0.000364608,0.007412206,0,0.000426456,0,0,0.000187403,1.96E-07,0,0,5.90E-05,0,0,0,0.001474987,0,0,0.001550481,0,3.15E-05,0.010310408,0.010398252,0,0,0,0,4.74E-06,0,0,0,0,0,0,0,0,0.000142723,0,0.002038956,0,0,0,0,6.60E-07,0,0,1.47E-07,0,0,0.12395871,0,5.77E-05,0,0,0,0,0,0,0.007758985,0,0,0,7.34E-08,1.10E-05,0,0,0,0,0,0.006080553,0.000158056,0,0,2.93E-07,0.023719724,0.014090696,0,0,0,0,0,0,0,0,0,0,0,5.62E-07,0,7.07E-05,7.53E-06,0,0.00044399,0,0.001264498,1.36E-05,0,0,3.52E-06,0,0.001232975,0,0,0,0,0,0,0.02851054,0.037647179,2.45E-08,7.95E-05,0,0,4.89E-07,0,0,0,0,0,0,0.000335628,0,0,0,0,0.009296872,0,0.055613223,0.071822772,0,0,0,0,5.14E-07,4.79E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30-01-48-09,0,0,0,0,0,0,0,0,0,0,1.49E-06,5.73E-05,0,2.51E-05,0.008987712,0,0,0,0,0,3.16E-06,0.000159962,0,0,0,0,0,0,0,0,0,2.45E-05,0,0,0.002534737,0,0,1.69E-07,0,0.015944482,0,0,0,0,3.37E-07,4.82E-07,0,0,2.77E-06,0,0,0,0,5.49E-05,0,0.000365621,0,0,0,0.011120435,0.006160961,0,0,0,0,1.16E-06,0,0,0,0.001118095,0,0,0,0,0.001423366,0.283025082,0,0,0,0,0,1.21E-07,0.241899194,0,0,0.001525653,1.21E-07,0,0,0,0.000147502,0,0,0,0,0,0,0,0,4.32E-05,0.008374882,0.000505048,8.88E-05,1.04E-06,0,0,0.001432018,2.39E-05,0.000359571,0.007419303,0,0.000371718,0,0,0.00018469,1.93E-07,0,0,5.68E-05,0,0,0,0.001497623,0,0,0.001528039,0,3.11E-05,0.010584681,0.010390688,0,0,0,0,4.68E-06,0,0,0,0,0,0,0,0,0.000135089,0,0.001992331,0,0,0,0,6.51E-07,0,0,1.45E-07,0,0,0.122952147,0,5.83E-05,0,0,0,0,0,0,0.007668079,0,0,0,7.23E-08,1.08E-05,0,0,0,0,0,0.005992587,0.000155865,0,0,2.89E-07,0.023420786,0.013710678,0,0,0,0,0,0,0,0,0,0,0,5.06E-07,0,6.97E-05,7.42E-06,0,0.000441468,0,0.001258415,1.36E-05,0,0,3.52E-06,0,0.00121279,0,0,0,0,0,0,0.028536004,0.037246355,0,7.93E-05,0,0,6.99E-07,0,0,0,0,0,0,0.000330288,0,0,0,0,0.008973782,0,0.056598244,0.071643039,0,0,0,0,2.41E-08,4.75E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-30-02-18-35,0,0,0,0,0,0,0,0,0,0,1.49E-06,5.73E-05,0,2.51E-05,0.008987712,0,0,0,0,0,3.16E-06,0.000159962,0,0,0,0,0,0,0,0,0,2.45E-05,0,0,0.002534737,0,0,1.69E-07,0,0.015944482,0,0,0,0,3.37E-07,4.82E-07,0,0,2.77E-06,0,0,0,0,5.49E-05,0,0.000365621,0,0,0,0.011120435,0.006160961,0,0,0,0,1.16E-06,0,0,0,0.001118095,0,0,0,0,0.001423366,0.283025082,0,0,0,0,0,1.21E-07,0.241899194,0,0,0.001525653,1.21E-07,0,0,0,0.000147502,0,0,0,0,0,0,0,0,4.32E-05,0.008374882,0.000505048,8.88E-05,1.04E-06,0,0,0.001432018,2.39E-05,0.000359571,0.007419303,0,0.000371718,0,0,0.00018469,1.93E-07,0,0,5.68E-05,0,0,0,0.001497623,0,0,0.001528039,0,3.11E-05,0.010584681,0.010390688,0,0,0,0,4.68E-06,0,0,0,0,0,0,0,0,0.000135089,0,0.001992331,0,0,0,0,6.51E-07,0,0,1.45E-07,0,0,0.122952147,0,5.83E-05,0,0,0,0,0,0,0.007668079,0,0,0,7.23E-08,1.08E-05,0,0,0,0,0,0.005992587,0.000155865,0,0,2.89E-07,0.023420786,0.013710678,0,0,0,0,0,0,0,0,0,0,0,5.06E-07,0,6.97E-05,7.42E-06,0,0.000441468,0,0.001258415,1.36E-05,0,0,3.52E-06,0,0.00121279,0,0,0,0,0,0,0.028536004,0.037246355,0,7.93E-05,0,0,6.99E-07,0,0,0,0,0,0,0.000330288,0,0,0,0,0.008973782,0,0.056598244,0.071643039,0,0,0,0,2.41E-08,4.75E-06,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
